STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/12/2015,11.41,,,0.39,0,0,45,52,41,,170,160,,23.9,33.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/13/2015,14.54,,,1.32,0,0,52,56,49,,180,190,,25.9,38.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/14/2015,10.07,,,1.86,0,0,49,49,43,,20,30,,19.9,21.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/15/2015,9.17,,,0.88,0,0,42,48,36,,360,360,,23.9,30,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/16/2015,8.95,,,0.08,0,0,41,48,35,,180,170,,23,29.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/17/2015,17.9,,,1.16,0,0,50,56,44,,210,200,,36.9,51,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/18/2015,8.5,,,0.06,0,0,45,48,38,,220,230,,14.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/19/2015,9.4,,,0.08,0,0,44,48,37,,20,10,,23,25.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/20/2015,8.95,,,0,0,0,39,47,33,,20,20,,15,17,1,1,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/21/2015,10.51,,,0,0,0,40,48,33,,20,20,,17,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/22/2015,6.93,,,0,0,0,40,50,35,,30,20,,16.1,19.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/23/2015,2.91,,,0.12,0,0,39,44,32,,170,210,,8.1,12.1,1,1,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/24/2015,10.07,,,0.28,0,0,41,44,37,,350,360,,29.1,38.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/25/2015,12.75,,,0,0,0,38,45,32,,10,20,,21.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/26/2015,9.62,,,0,0,0,38,49,30,,40,40,,16.1,18.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/27/2015,6.71,,,0,0,0,38,49,29,,20,20,,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/28/2015,2.24,,,0,0,0,36,45,27,,30,30,,12.1,13,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/29/2015,2.01,,,0,0,0,34,35,28,,130,330,,6,15,1,1,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/30/2015,3.8,,,0.02,0,0,32,42,25,,120,120,,12.1,14.1,1,1,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/1/2015,7.83,,,0.48,0,0,42,50,39,,120,120,,21.9,23.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/2/2015,11.18,,,0.1,0,0,43,51,40,,120,120,,21.9,25.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/3/2015,13.2,,,0.5,0,0,49,60,46,,170,170,,25.9,32,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/4/2015,10.51,,,0.08,0,0,48,51,43,,210,200,,18.1,25.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/5/2015,8.95,,,0.62,0,0,46,50,43,,180,190,,16.1,23,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/6/2015,13.2,,,0.44,0,0,48,55,45,,170,150,,25.1,33.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/7/2015,7.61,,,1.08,0,0,49,52,47,,190,180,,19.9,25.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/8/2015,13.87,,,2.13,0,0,52,60,50,,180,170,,25.1,36,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/9/2015,14.09,,,0.53,0,0,52,54,46,,220,220,,38.9,53,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/10/2015,16.78,,,0.37,0,0,49,53,43,,120,190,,30,38,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/11/2015,6.26,,,0.01,0,0,45,49,40,,360,350,,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/12/2015,12.53,,,0.63,0,0,44,48,42,,210,200,,31.1,44.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/13/2015,13.65,,,0.05,0,0,45,46,43,,180,200,,29.1,36.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/14/2015,3.8,,,0,0,0,43,46,35,,150,270,,8.9,13,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/15/2015,6.49,,,0.06,0,0,38,44,34,,190,240,,16.1,19.9,1,1,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/16/2015,5.14,,,0.14,0,0,42,43,37,,110,90,,12.1,15,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/17/2015,13.42,,,0.86,0,0,40,44,39,,120,110,,21.9,28,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/18/2015,11.41,,,0.73,0,0,43,48,40,,220,200,,25.1,40,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/19/2015,9.17,,,0,0,0,41,47,37,,170,190,,18.1,25.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/20/2015,14.99,,,0.17,0,0,44,46,40,,200,210,,25.1,32,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/21/2015,9.62,,,1.08,0,0,40,42,37,,90,100,,18.1,23.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/22/2015,11.18,,,0.18,0,0,41,46,37,,190,210,,25.1,36,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/23/2015,17,,,0.24,0,0,40,41,37,,200,190,,28,35.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/24/2015,9.62,,,0.1,0,0,39,42,36,,190,190,,23,30,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/25/2015,3.36,,,0.23,0,0,38,41,36,,190,200,,12.1,14.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/26/2015,5.59,,,0,0,0,36,40,32,,100,100,,15,18.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/27/2015,6.49,,,0.34,0,0,38,40,35,,100,100,,13,17,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/28/2015,2.91,,,0.06,0,0,37,41,35,,110,120,,8.9,10.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/29/2015,5.82,,,0,0,0,39,45,33,,20,30,,14.1,15,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/30/2015,7.61,,,0,0,0,36,42,30,,20,20,,15,18.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/31/2015,7.83,,,0,0,0,34,42,28,,90,120,,15,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/1/2016,4.92,,,0,0,0,36,46,28,,70,70,,12.1,13,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/2/2016,5.59,,,0,0,0,33,42,25,,110,110,,21.9,29.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/3/2016,9.17,,,0.02,0,0,37,40,31,,110,110,,23.9,36.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/4/2016,7.61,,,0.15,0,0,36,38,35,,10,10,,14.1,17,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/5/2016,5.37,,,0.11,0,0,38,46,36,,10,80,,16.1,18.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/6/2016,6.49,,,0,0,0,44,53,37,,110,100,,13,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/7/2016,2.91,,,0,0,0,41,44,34,,20,20,,8.9,8.9,1,1,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/8/2016,1.57,,,0,0,0,42,48,36,,110,120,,10.1,14.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/9/2016,2.91,,,0,0,0,39,49,30,,30,130,,8.9,12.1,1,1,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/10/2016,8.05,,,0,0,0,43,52,38,,100,110,,18.1,21.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/11/2016,6.93,,,0.16,0,0,41,47,35,,110,150,,17,23,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/12/2016,11.63,,,0.51,0,0,45,48,40,,110,120,,23.9,29.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/13/2016,7.83,,,0.75,0,0,47,54,41,,180,180,,21.9,28,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/14/2016,6.93,,,0,0,0,42,48,36,,30,20,,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/15/2016,6.04,,,0.05,0,0,40,47,33,,100,120,,13,18.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/16/2016,9.17,,,0.4,0,0,46,52,42,,190,210,,19.9,25.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/17/2016,7.61,,,0.33,0,0,47,49,43,,110,160,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/18/2016,7.61,,,0.06,0,0,47,52,43,,190,200,,25.9,36,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/19/2016,4.47,,,0.49,0,0,45,47,42,,10,360,,14.1,17,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/20/2016,6.26,,,0.27,0,0,44,50,40,,110,120,,14.1,18.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/21/2016,7.61,,,1.15,0,0,47,53,45,,120,130,,14.1,16.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/22/2016,9.4,,,0.26,0,0,51,55,44,,200,220,,19.9,25.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/23/2016,4.7,,,0.77,0,0,45,46,43,,360,360,,14.1,16.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/24/2016,5.14,,,0,0,0,44,50,37,,220,220,,15,18.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/25/2016,4.7,,,0,0,0,44,55,38,,110,120,,12.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/26/2016,6.04,,,0.3,0,0,49,56,46,,150,140,,15,21,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/27/2016,5.37,,,0.82,0,0,52,58,49,,110,110,,15,17,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/28/2016,10.74,,,0.61,0,0,53,56,46,,200,220,,21,25.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/29/2016,10.51,,,0.19,0,0,47,49,41,,220,220,,29.1,38,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/30/2016,11.41,,,0.05,0,0,42,46,38,,220,220,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/31/2016,9.62,,,0,0,0,40,45,37,,210,190,,16.1,21.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/1/2016,4.47,,,0.01,0,0,41,45,38,,220,210,,12.1,14.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/2/2016,3.58,,,0.01,0,0,41,50,35,,250,100,,8.9,10.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/3/2016,9.84,,,0.53,0,0,43,47,39,,200,220,,25.9,35.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/4/2016,9.84,,,0.33,0,0,44,49,42,,200,200,,21,23.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/5/2016,8.72,,,0.14,0,0,46,52,39,,190,210,,29.1,40.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/6/2016,8.28,,,0,0,0,46,48,39,,200,220,,21.9,31.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/7/2016,5.37,,,0,0,0,43,52,34,,350,350,,12.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/8/2016,8.5,,,0,0,0,46,59,39,,10,10,,15,18.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/9/2016,5.59,,,0,0,0,48,63,38,,120,150,,13,23.9,1,1,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/10/2016,5.82,,,0.13,0,0,52,56,46,,220,220,,15,19.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/11/2016,5.37,,,0.48,0,0,50,55,45,,30,110,,17,19.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/12/2016,9.17,,,0.8,0,0,52,57,47,,230,220,,21.9,30,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/13/2016,11.63,,,0.49,0,0,48,50,43,,190,190,,21,30,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/14/2016,13.65,,,0.15,0,0,48,53,47,,210,200,,23.9,33.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/15/2016,14.32,,,0.46,0,0,52,54,49,,210,210,,23.9,31.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/16/2016,7.61,,,0,0,0,51,54,48,,190,200,,21.9,28,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/17/2016,6.04,,,0.47,0,0,52,63,47,,240,250,,17,21.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/18/2016,10.51,,,0.12,0,0,49,51,44,,200,210,,23.9,32,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/19/2016,11.63,,,0.4,0,0,47,50,39,,210,210,,28,35.1,1,,,,1,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/20/2016,8.05,,,0,0,0,43,51,38,,200,200,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/21/2016,7.61,,,0.05,0,0,42,50,35,,230,190,,23,25.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/22/2016,6.71,,,0.17,0,0,45,51,36,,190,190,,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/23/2016,9.62,,,0,0,0,44,58,34,,110,120,,16.1,23,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/24/2016,2.91,,,0.02,0,0,51,57,43,,230,290,,8.9,12.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/25/2016,2.91,,,0,0,0,49,62,39,,270,270,,8.9,8.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/26/2016,3.58,,,0.17,0,0,52,57,44,,200,210,,13,16.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/27/2016,5.59,,,0.13,0,0,50,56,47,,210,220,,15,18.1,1,1,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/28/2016,12.53,,,0.82,0,0,49,50,40,,220,260,,23.9,36.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/29/2016,5.14,,,0.09,0,0,45,53,42,,170,180,,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/1/2016,13.42,,,0.81,0,0,49,57,43,,220,220,,35.1,48.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/2/2016,10.07,,,0.28,0,0,47,54,45,,200,210,,25.1,35.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/3/2016,10.29,,,0.03,0,0,51,58,48,,200,200,,23.9,31.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/4/2016,5.37,,,0.16,0,0,49,55,42,,50,220,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/5/2016,9.84,,,0.19,0,0,52,64,47,,150,150,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/6/2016,10.29,,,0.16,0,0,53,59,43,,220,210,,32,45,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/7/2016,12.53,,,0.2,0,0,45,51,40,,180,180,,25.9,35.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/8/2016,6.71,,,0.14,0,0,44,53,39,,240,140,,13,16.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/9/2016,12.08,,,0.93,0,0,46,55,42,,150,150,,23.9,32,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/10/2016,15.43,,,0.23,0,0,50,55,42,,190,170,,35.1,45,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/11/2016,6.04,,,0.32,0,0,45,60,36,,120,110,,17,23.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/12/2016,12.08,,,0.15,0,0,47,50,40,,190,200,,25.9,34,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/13/2016,14.99,,,0.62,0,0,44,54,39,,200,200,,44.1,57,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/14/2016,15.43,,,0.25,0,0,42,47,39,,190,200,,23,30,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/15/2016,10.51,,,0,0,0,42,50,38,,200,190,,18.1,25.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/16/2016,6.04,,,0,0,0,45,53,39,,340,350,,15,23,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/17/2016,11.63,,,0,0,0,44,57,34,,360,60,,21,25.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/18/2016,14.54,,,0,0,0,53,63,47,,120,90,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/19/2016,4.47,,,0,0,0,55,61,50,,120,120,,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/20/2016,4.7,,,0.17,0,0,52,54,48,,170,210,,16.1,19.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/21/2016,7.38,,,0.34,0,0,50,55,46,,240,250,,19.9,25.9,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/22/2016,12.08,,,0,0,0,48,55,44,,210,210,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/23/2016,12.3,,,0.23,0,0,48,51,45,,200,210,,23,30,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/24/2016,14.99,,,0,0,0,47,52,43,,210,210,,25.9,34,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/25/2016,6.26,,,0,0,0,47,56,43,,230,200,,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/26/2016,4.7,,,0.13,0,0,49,58,42,,130,130,,12.1,14.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/27/2016,14.54,,,0.18,0,0,50,55,40,,220,190,,25.1,33.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/28/2016,5.59,,,0,0,0,44,55,38,,360,360,,14.1,19,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/29/2016,9.62,,,0,0,0,49,63,40,,350,350,,19.9,23,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/30/2016,4.47,,,0,0,0,54,68,42,,360,350,,13,18.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/31/2016,3.13,,,0,0,0,58,71,47,,250,250,,12.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/1/2016,4.25,,,0,0,0,59,71,48,,280,190,,8.9,12.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/2/2016,5.82,,,0,0,0,54,62,46,,180,210,,12.1,15,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/3/2016,5.82,,,0.16,0,0,54,68,45,,190,190,,16.1,23,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/4/2016,15.66,,,0.03,0,0,54,58,45,,210,220,,25.9,35.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/5/2016,8.5,,,0,0,0,49,56,44,,220,210,,18.1,21.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/6/2016,8.72,,,0,0,0,53,69,44,,10,10,,17,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/7/2016,9.4,,,0,0,0,59,78,50,,10,20,,19.9,25.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/8/2016,7.61,,,0,0,0,63,76,50,,20,30,,23.9,29.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/9/2016,4.92,,,0,0,0,56,64,47,,210,220,,10.1,14.1,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/10/2016,7.61,,,0,0,0,53,58,46,,250,270,,13,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/11/2016,7.38,,,0,0,0,52,58,48,,190,200,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/12/2016,9.84,,,0.32,0,0,52,57,44,,290,290,,21,28,1,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/13/2016,6.04,,,0.1,0,0,48,58,44,,220,230,,30,38.9,1,,,,,,,,,,,,,,,,,,,,
